chrom	feature	start0	end0	strand	locus_tag	gene_name	rna_type	gene_product	gene_len	SRR35996296_sense_avg_depth	SRR35996296_antisense_avg_depth	SRR35996296_sense_TPM	SRR35996296_antisense_TPM	SRR35996297_sense_avg_depth	SRR35996297_antisense_avg_depth	SRR35996297_sense_TPM	SRR35996297_antisense_TPM	SRR35996298_sense_avg_depth	SRR35996298_antisense_avg_depth	SRR35996298_sense_TPM	SRR35996298_antisense_TPM	sample_95_sense_TPM	sample_95_antisense_TPM	sample_enr_sense_TPM	sample_enr_antisense_TPM	avg_sense_TPM	avg_antisense_TPM	PacBio_sense_avg_depth	PacBio_antisense_avg_depth	PacBio_sense_TPM	PacBio_antisense_TPM	ONT_rep1_sense_avg_depth	ONT_rep1_antisense_avg_depth	ONT_rep1_sense_TPM	ONT_rep1_antisense_TPM	ONT_rep2_sense_avg_depth	ONT_rep2_antisense_avg_depth	ONT_rep2_sense_TPM	ONT_rep2_antisense_TPM	ONT_merged_sense_avg_depth	ONT_merged_antisense_avg_depth	ONT_merged_sense_TPM	ONT_merged_antisense_TPM
CP002027.1	gene	951821	952502	-	MMSYN1_0809	rplA	mRNA	ribosomal protein L1	681	1120.0514	2.2658	3711.2230	7.5075	968.1821	5.2335	3190.9034	17.2483	1496.3069	15.8693	2661.3913	28.2258	3451.0632	12.3779	2661.3913	28.2258	3056.2273	20.3019	3234.8899	4.0000	795.1794	0.9833	530.3275	0.0000	2798.4984	0.0000	521.3671	0.4376	3766.7597	3.1615	1051.6946	0.4376	3207.1983	1.3345
CP002027.1	gene	952501	952930	-	MMSYN1_0810	rplK	mRNA	ribosomal protein L11	429	1987.7529	1.3800	6586.2998	4.5724	1832.3030	0.2937	6038.8455	0.9680	2143.9860	0.0000	3813.3793	0.0000	6312.5727	2.7702	3813.3793	0.0000	5062.9760	1.3851	3046.1422	3.8345	748.7827	0.9426	423.2214	0.7832	2233.3080	4.1330	157.0559	0.0000	1134.6938	0.0000	580.2774	0.7832	1769.5866	2.3885
CP002027.1	gene	953141	954020	-	MMSYN1_0811	galU	mRNA	UTP-glucose-1-phosphate uridylyltransferase	879	17.7770	0.3367	58.9031	1.1158	28.0671	0.0000	92.5027	0.0000	151.9556	1.0341	270.2744	1.8393	75.7029	0.5579	270.2744	1.8393	172.9886	1.1986	21.9499	0.5973	5.3956	0.1468	54.3185	0.5688	286.6349	3.0017	24.9192	0.0000	180.0358	0.0000	79.2378	0.5688	241.6398	1.7347
CP002027.1	gene	954549	955926	-	MMSYN1_0812		mRNA	glycosyltransferase	1377	2.5730	0.0000	8.5254	0.0000	1.6013	0.0000	5.2775	0.0000	28.3261	1.2571	50.3819	2.2359	6.9015	0.0000	50.3819	2.2359	28.6417	1.1179	69.2404	32.5309	17.0202	7.9965	11.9644	1.6819	63.1353	8.8754	6.9317	0.8627	50.0802	6.2331	18.8962	2.5447	57.6248	7.7601
CP002027.1	gene	956225	957224	+	MMSYN1_0813	galE	mRNA	UDP-glucose 4-epimerase	999	79.3333	0.6587	262.8662	2.1824	95.8719	2.2753	315.9714	7.4988	213.3964	6.5475	379.5554	11.6457	289.4188	4.8406	379.5554	11.6457	334.4871	8.2432	2712.6366	40.8278	666.8025	10.0360	12.3954	0.5255	65.4096	2.7732	15.6597	2.0230	113.1375	14.6159	28.0551	2.5485	85.5554	7.7719
CP002027.1	gene	957237	958425	+	MMSYN1_0814	glf	mRNA	UDP-galactopyranose mutase	1188	16.9192	0.9697	56.0607	3.2130	28.5328	0.5505	94.0376	1.8143	156.4369	1.3013	278.2449	2.3146	75.0492	2.5137	278.2449	2.3146	176.6470	2.4142	2716.8611	52.9293	667.8410	13.0107	21.9512	0.9554	115.8347	5.0415	38.1616	2.6894	275.7091	19.4303	60.1128	3.6448	183.3171	11.1150
CP002027.1	gene	958510	958648	+	MMSYN1_0815		mRNA	conserved hypothetical protein	138	6.1812	9.1739	20.4809	30.3972	5.1232	6.1667	16.8848	20.3239	10.5507	13.3768	18.7659	23.7925	18.6829	25.3606	18.7659	23.7925	18.7244	24.5765	59.5000	61.8188	14.6259	15.1959	0.5580	2.4710	2.9444	13.0394	0.1232	4.2319	0.8900	30.5744	0.6812	6.7029	2.0772	20.4408
CP002027.1	gene	958935	959442	-	MMSYN1_0928		mRNA	hypothetical protein	507	21.4714	356.7140	71.1442	1181.9504	17.3097	383.1637	57.0486	1262.8186	14.7475	296.7890	26.2306	527.8807	64.0964	1222.3845	26.2306	527.8807	45.1635	875.1326	77.9250	445.0868	19.1550	109.4083	3.6095	49.1558	19.0469	259.3916	12.2268	7.2702	88.3360	52.5257	15.8363	56.4260	48.2936	172.0742
CP002027.1	gene	959416	959686	+	MMSYN1_0929		mRNA	conserved domain protein	270	472.9185	19.9037	1566.9871	65.9497	496.7741	26.2000	1637.2520	86.3491	434.1519	21.9667	772.1999	39.0708	1602.1196	76.1494	772.1999	39.0708	1187.1597	57.6101	758.4889	81.0778	186.4468	19.9300	50.6370	2.2481	267.2079	11.8633	14.2481	5.8667	102.9397	42.3853	64.8852	8.1148	197.8708	24.7466
CP002027.1	gene	959694	960048	+	MMSYN1_0816		mRNA	integrase core domain protein	354	171.3249	6.4124	567.6746	21.2472	183.9266	6.0000	606.1792	19.7746	256.0960	15.1158	455.5027	26.8856	586.9269	20.5109	455.5027	26.8856	521.2148	23.6983	810.6610	269.0734	199.2714	66.1419	34.4633	13.4011	181.8601	70.7168	30.4153	5.7458	219.7433	41.5118	64.8785	19.1469	197.8505	58.3895
CP002027.1	gene	960184	961114	-	MMSYN1_0817		mRNA	conserved hypothetical protein	930	19.4419	6.7172	64.4197	22.2571	19.4419	7.0817	64.0761	23.3397	61.0796	16.8247	108.6386	29.9251	64.2479	22.7984	108.6386	29.9251	86.4432	26.3618	1847.9892	735.2000	454.2606	180.7220	57.6129	20.6376	304.0190	108.9033	64.2882	11.0946	464.4675	80.1562	121.9011	31.7323	371.7438	96.7692
CP002027.1	gene	961126	962557	-	MMSYN1_0818		mRNA	prolipoprotein diacylglyceryl transferase	1431	61.9099	17.7666	205.1346	58.8686	77.1565	22.4661	254.2900	74.0431	138.4598	52.2369	246.2702	92.9106	229.7123	66.4558	246.2702	92.9106	237.9912	79.6832	2669.9476	375.2439	656.3090	92.2400	49.6073	2.7414	261.7739	14.4664	32.0405	4.5549	231.4856	32.9078	81.6478	7.2963	248.9893	22.2504
CP002027.1	gene	962565	963498	-	MMSYN1_0819	trxB	mRNA	thioredoxin-disulfide reductase	933	187.1608	30.0086	620.1460	99.4316	157.7899	40.5359	520.0390	133.5969	253.9218	38.3816	451.6354	68.2670	570.0925	116.5143	451.6354	68.2670	510.8639	92.3906	1636.1715	83.8917	402.1929	20.6217	33.2004	0.0000	175.1962	0.0000	33.5348	2.8660	242.2816	20.7064	66.7353	2.8660	203.5127	8.7401
CP002027.1	gene	963481	965062	-	MMSYN1_0820		mRNA	prolipoprotein diacylglyceryl transferase	1581	2.1063	1.1657	6.9790	3.8625	3.4092	1.6300	11.2360	5.3720	15.4276	7.9317	27.4401	14.1076	9.1075	4.6173	27.4401	14.1076	18.2738	9.3625	928.2669	40.4225	228.1805	9.9364	20.4320	0.0620	107.8182	0.3271	22.6218	2.5515	163.4371	18.4344	43.0538	2.6135	131.2947	7.9701
CP002027.1	gene	965072	966014	-	MMSYN1_0821	hprK	mRNA	HPr kinase/phosphorylase (HPrK/P) (HPr(Ser)kinase/phosphorylase)	942	8.8800	0.5648	29.4235	1.8713	12.6932	0.2951	41.8339	0.9726	67.2548	6.1019	119.6220	10.8531	35.6287	1.4220	119.6220	10.8531	77.6254	6.1375	1215.4692	59.6932	298.7787	14.6734	22.5563	0.7983	119.0277	4.2126	37.5403	2.5924	271.2205	18.7292	60.0966	3.3907	183.2678	10.3400
CP002027.1	gene	966097	966772	-	MMSYN1_0822		mRNA	putative membrane protein	675	201.3911	2.0800	667.2973	6.8920	196.9481	4.2874	649.0954	14.1303	276.4459	8.3007	491.6978	14.7640	658.1964	10.5111	491.6978	14.7640	574.9471	12.6376	2331.9259	28.6133	573.2187	7.0335	188.4252	2.0904	994.3056	11.0307	474.1570	2.2281	3425.6776	16.0979	662.5822	4.3185	2020.5796	13.1696
CP002027.1	gene	966788	967904	-	MMSYN1_0823	folC	mRNA	folate synthetase-polyglutamyl folate synthetase	1116	11.0278	0.0125	36.5399	0.0416	10.4982	0.2401	34.5997	0.7915	30.9176	0.3548	54.9912	0.6311	35.5698	0.4165	54.9912	0.6311	45.2805	0.5238	4594.8889	25.4346	1129.4855	6.2522	73.2554	0.7043	386.5632	3.7165	36.7222	1.4005	265.3098	10.1186	109.9776	2.1048	335.3825	6.4188
CP002027.1	gene	967896	970737	-	MMSYN1_0824	uvrA	mRNA	excinuclease ABC subunit A	2841	74.6357	1.7328	247.3009	5.7417	92.2214	2.8782	303.9403	9.4859	200.3414	5.7501	356.3353	10.2273	275.6206	7.6138	356.3353	10.2273	315.9779	8.9206	2473.2506	22.0767	607.9582	5.4268	22.0292	0.8687	116.2465	4.5841	23.3840	0.4991	168.9443	3.6060	45.4132	1.3678	138.4901	4.1713
CP002027.1	gene	970745	972743	-	MMSYN1_0825	uvrB	mRNA	excinuclease ABC subunit B	1998	41.6747	0.1582	138.0865	0.5240	47.8969	2.2312	157.8571	7.3536	170.4139	5.0856	303.1050	9.0454	147.9718	3.9388	303.1050	9.0454	225.5384	6.4921	10170.3624	69.4535	2500.0118	17.0726	12.6807	1.9950	66.9150	10.5274	18.3684	0.4264	132.7073	3.0808	31.0490	2.4214	94.6857	7.3843
CP002027.1	gene	973027	973978	+	MMSYN1_0826	holA	mRNA	DNA polymerase III_ delta subunit	951	0.0000	0.0000	0.0000	0.0000	0.5152	0.0000	1.6981	0.0000	0.3954	0.0000	0.7032	0.0000	0.8491	0.0000	0.7032	0.0000	0.7761	0.0000	262.7234	1.1030	64.5810	0.2711	23.4984	5.2639	123.9994	27.7774	9.6351	0.5521	69.6116	3.9884	33.1335	5.8160	101.0425	17.7361
CP002027.1	gene	973980	975447	+	MMSYN1_0827		mRNA	conserved hypothetical protein	1467	93.9666	0.2195	311.3527	0.7273	95.1036	0.4833	313.4394	1.5928	203.3272	1.7192	361.6459	3.0578	312.3961	1.1601	361.6459	3.0578	337.0210	2.1089	3482.9686	9.2577	856.1605	2.2757	128.6646	2.7819	678.9536	14.6797	92.0402	0.4329	664.9698	3.1273	220.7048	3.2147	673.0511	9.8035
CP002027.1	gene	975612	975687	+	MMSYN1_0828		tRNA	tRNA-Cys	75	2.4267	2.0000	8.0406	6.6269	1.2267	0.0000	4.0428	0.0000	2.4533	0.0000	4.3636	0.0000	6.0417	3.3134	4.3636	0.0000	5.2027	1.6567	1.0000	0.0000	0.2458	0.0000	20.7333	0.0000	109.4083	0.0000	1.4933	0.0000	10.7890	0.0000	22.2267	0.0000	67.7814	0.0000
CP002027.1	gene	975824	976622	+	MMSYN1_0829		mRNA	deoxyribonuclease_ TatD family	798	5.7005	1.0150	18.8883	3.3633	11.5777	0.6391	38.1574	2.1063	115.6228	0.0000	205.6514	0.0000	28.5228	2.7348	205.6514	0.0000	117.0871	1.3674	1207.5464	0.0000	296.8311	0.0000	69.9712	0.8509	369.2327	4.4900	97.0276	0.6754	701.0023	4.8799	166.9987	1.5263	509.2715	4.6546
CP002027.1	gene	976623	976884	+	MMSYN1_0830		mRNA	conserved hypothetical protein	261	0.0000	0.6054	0.0000	2.0058	0.9540	0.0000	3.1442	0.0000	10.0613	0.0000	17.8954	0.0000	1.5721	1.0029	17.8954	0.0000	9.7338	0.5015	596.7011	0.0000	146.6772	0.0000	77.2759	0.8084	407.7790	4.2660	87.0881	0.9464	629.1920	6.8372	164.3640	1.7548	501.2367	5.3513
CP002027.1	gene	977063	978098	+	MMSYN1_0831	prs	mRNA	ribose-Phosphate pyrophosphokinase (rppk) (phosphoribosylpyrophosphate synthetase) (p-rib-pp synthetase) (prpp synthetase)	1035	84.2213	0.2126	279.0621	0.7043	73.6841	1.4415	242.8456	4.7510	327.5024	2.5333	582.5089	4.5059	260.9538	2.7277	582.5089	4.5059	421.7314	3.6168	2188.1459	1.8628	537.8757	0.4579	31.1575	0.7604	164.4157	4.0125	129.0097	1.0097	932.0657	7.2946	160.1671	1.7700	488.4382	5.3979
CP002027.1	gene	978523	979084	+	MMSYN1_0832	pth	mRNA	aminoacyl-tRNA hydrolase	561	0.0000	0.0000	0.0000	0.0000	2.9234	0.0000	9.6347	0.0000	12.3832	0.0000	22.0253	0.0000	4.8173	0.0000	22.0253	0.0000	13.4213	0.0000	97.0891	4.1373	23.8658	1.0170	61.5900	0.1747	325.0059	0.9218	172.1889	0.3868	1244.0263	2.7946	233.7790	0.5615	712.9213	1.7123
CP002027.1	gene	979204	979648	+	MMSYN1_0833	rplI	mRNA	ribosomal protein L9	444	33.4099	0.0000	110.7017	0.0000	38.6509	0.0000	127.3844	0.0000	126.2117	0.3018	224.4852	0.5368	119.0431	0.0000	224.4852	0.5368	171.7641	0.2684	1788.5698	6.9662	439.6545	1.7124	43.3919	0.0000	228.9758	0.0000	56.3423	0.0000	407.0607	0.0000	99.7342	0.0000	304.1448	0.0000
CP002027.1	gene	979650	980967	+	MMSYN1_0834	dnaB	mRNA	replicative DNA helicase	1317	46.7563	1.7380	154.9241	5.7589	55.2589	0.0000	182.1206	0.0000	154.7388	2.9446	275.2246	5.2373	168.5223	2.8794	275.2246	5.2373	221.8735	4.0584	2427.3113	9.8960	596.6657	2.4326	41.1002	0.3705	216.8828	1.9553	50.2445	0.5019	363.0051	3.6261	91.3447	0.8724	278.5606	2.6605
CP002027.1	gene	981033	982341	+	MMSYN1_0835		mRNA	putative liporotein	1308	74.6781	0.0000	247.4415	0.0000	113.7057	0.3318	374.7475	1.0935	374.5168	1.6827	666.1306	2.9930	311.0945	0.5468	666.1306	2.9930	488.6125	1.7699	5172.0581	8.5168	1271.3614	2.0935	107.7538	1.1437	568.6089	6.0354	86.0833	0.1139	621.9327	0.8230	193.8372	1.2576	591.1167	3.8353
CP002027.1	gene	982482	983409	+	MMSYN1_0836		mRNA	conserved hypothetical protein	927	62.7325	0.9666	207.8603	3.2026	76.3290	0.6753	251.5627	2.2256	147.5351	3.0054	262.4118	5.3455	229.7115	2.7141	262.4118	5.3455	246.0616	4.0298	2705.0475	12.2762	664.9370	3.0176	79.0529	0.4790	417.1560	2.5275	34.9493	0.7562	252.5008	5.4634	114.0022	1.2352	347.6556	3.7667
CP002027.1	gene	983417	984743	+	MMSYN1_0837	cysS	mRNA	cysteine--tRNA ligase	1326	18.4027	0.0000	60.9763	0.0000	24.4811	0.4691	80.6842	1.5460	53.7383	0.0000	95.5811	0.0000	70.8302	0.7730	95.5811	0.0000	83.2057	0.3865	1548.9457	10.1810	380.7517	2.5026	42.7926	0.9502	225.8134	5.0143	29.9827	0.1456	216.6179	1.0516	72.7753	1.0958	221.9320	3.3416
CP002027.1	gene	984744	985479	+	MMSYN1_0838		mRNA	RNA methyltransferase_ TrmH family_ group 3	735	1.5837	0.0000	5.2474	0.0000	2.2830	0.0000	7.5242	0.0000	5.9361	0.0000	10.5581	0.0000	6.3858	0.0000	10.5581	0.0000	8.4720	0.0000	1937.4544	4.5088	476.2523	1.1083	36.3592	0.0000	191.8647	0.0000	30.0449	0.0000	217.0676	0.0000	66.4041	0.0000	202.5028	0.0000
CP002027.1	gene	985700	986024	+	MMSYN1_0839	secE	mRNA	preprotein translocase_ SecE subunit	324	144.1358	0.0000	477.5853	0.0000	140.4074	0.1204	462.7502	0.3967	657.6605	2.0525	1169.7413	3.6506	470.1678	0.1984	1169.7413	3.6506	819.9545	1.9245	5223.6728	1.0000	1284.0490	0.2458	223.8488	0.0000	1181.2332	0.0000	136.1543	1.7160	983.6842	12.3981	360.0031	1.7160	1097.8485	5.2332
CP002027.1	gene	986040	986682	+	MMSYN1_0840	nusG	mRNA	transcription antitermination protein nusG	642	630.3769	3.0343	2088.7161	10.0539	638.6215	2.5452	2104.7482	8.3883	1252.6822	3.3053	2228.0708	5.8789	2096.7322	9.2211	2228.0708	5.8789	2162.4015	7.5500	4298.3131	0.6090	1056.5831	0.1497	314.9470	1.7664	1661.9520	9.3209	204.4174	0.2087	1476.8699	1.5080	519.3645	1.9751	1583.8295	6.0231
CP002027.1	gene	987121	993043	+	MMSYN1_0841		mRNA	hypothetical protein	5922	9.1570	0.7386	30.3413	2.4473	10.8443	1.4596	35.7403	4.8106	17.1525	3.5150	30.5081	6.2520	33.0408	3.6290	30.5081	6.2520	31.7745	4.9405	322.8219	69.0463	79.3540	16.9725	9.6670	1.5976	51.0121	8.4304	5.5814	0.4115	40.3243	2.9731	15.2484	2.0091	46.5008	6.1269
CP002027.1	gene	993052	996010	+	MMSYN1_0842		mRNA	oligopeptide ABC transporter_ solute-binding protein	2958	9.3303	0.8313	30.9154	2.7545	11.2170	2.2221	36.9688	7.3236	28.4057	3.9966	50.5235	7.1085	33.9421	5.0390	50.5235	7.1085	42.2328	6.0738	298.9192	42.7380	73.4784	10.5056	7.8306	0.5473	41.3216	2.8882	7.3053	0.8306	52.7790	6.0011	15.1359	1.3780	46.1577	4.2022
CP002027.1	gene	996009	997083	+	MMSYN1_0843		mRNA	oligopeptide ABC transporter_ permease component	1074	9.8305	5.5605	32.5729	18.4245	10.2477	4.7225	33.7739	15.5644	16.6285	7.1071	29.5761	12.6409	33.1734	16.9944	29.5761	12.6409	31.3748	14.8177	243.2803	95.4348	59.8016	23.4592	11.2142	1.6229	59.1762	8.5639	8.5959	1.1322	62.1035	8.1800	19.8101	2.7551	60.4118	8.4019
CP002027.1	gene	997084	998095	+	MMSYN1_0844		mRNA	oligopeptide ABC transporter_ permease component	1011	1.8170	0.1424	6.0206	0.4719	6.0386	1.9001	19.9017	6.2623	32.4303	11.3076	57.6818	20.1122	12.9612	3.3671	57.6818	20.1122	35.3215	11.7396	225.8714	64.3947	55.5222	15.8291	11.2047	0.6301	59.1266	3.3248	7.8566	1.3056	56.7620	9.4329	19.0613	1.9357	58.1285	5.9030
CP002027.1	gene	998102	999548	+	MMSYN1_0845		mRNA	oligopeptide ABC transporter_ ATP-binding component	1446	17.4212	4.3714	57.7240	14.4843	17.1508	4.6549	56.5249	15.3415	69.4924	19.6189	123.6020	34.8950	57.1244	14.9129	123.6020	34.8950	90.3632	24.9040	596.6598	185.4765	146.6670	45.5926	13.6162	1.0526	71.8516	5.5543	7.4544	1.7863	53.8560	12.9057	21.0705	2.8389	64.2557	8.6573
CP002027.1	gene	999540	1000863	+	MMSYN1_0846		mRNA	oligopeptide ABC transporter_ ATP-binding component	1323	37.9879	7.4308	125.8706	24.6216	35.5404	6.9358	117.1330	22.8586	179.3235	18.2661	318.9520	32.4887	121.5018	23.7401	318.9520	32.4887	220.2269	28.1144	2321.6190	315.5828	570.6852	77.5745	51.7067	6.2305	272.8525	32.8781	28.8912	3.1648	208.7321	22.8648	80.5979	9.3953	245.7875	28.6515
CP002027.1	gene	1000899	1001631	-	MMSYN1_0267	tnpB_6	mRNA	IS1296 transposase protein B	732	20.9344	0.4508	69.3650	1.4938	30.4385	2.1079	100.3183	6.9472	122.1844	2.3839	217.3221	4.2401	84.8416	4.2205	217.3221	4.2401	151.0819	4.2303	263.9754	191.7445	64.8887	47.1334	2.1489	6.1175	11.3396	32.2815	17.1366	1.5137	123.8082	10.9359	19.2855	7.6311	58.8122	23.2716
CP002027.1	gene	1001768	1002311	-	MMSYN1_0265	tnpA_6	mRNA	IS1296 transposase protein A	543	7.9963	1.2818	26.4953	4.2471	7.7072	2.4549	25.4011	8.0907	84.5175	2.5304	150.3262	4.5006	25.9482	6.1689	150.3262	4.5006	88.1372	5.3348	100.5230	58.7956	24.7099	14.4527	5.3370	1.1160	28.1630	5.8892	10.4715	0.6409	75.6539	4.6302	15.8085	1.7569	48.2088	5.3578
CP002027.1	gene	1002391	1002898	-	MMSYN1_0849		mRNA	lipoprotein	507	89.4970	11.9645	296.5431	39.6436	73.7041	12.2130	242.9117	40.2513	489.6095	20.5641	870.8390	36.5761	269.7274	39.9475	870.8390	36.5761	570.2832	38.2618	467.5148	49.2012	114.9214	12.0943	11.2032	2.5523	59.1182	13.4681	10.4122	5.3116	75.2260	38.3754	21.6154	7.8639	65.9173	23.9814
CP002027.1	gene	1003094	1003970	-	MMSYN1_0850		mRNA	conserved hypothetical protein	876	155.6986	0.9338	515.8981	3.0941	159.5342	0.0000	525.7878	0.0000	1952.8858	6.0034	3473.4809	10.6779	520.8430	1.5470	3473.4809	10.6779	1997.1619	6.1125	6306.2477	9.7489	1550.1605	2.3964	17.4429	0.6130	92.0450	3.2348	16.7785	0.5936	121.2212	4.2887	34.2215	1.2066	104.3602	3.6797
CP002027.1	gene	1004036	1004219	-	MMSYN1_0851		mRNA	putative liporotein	183	15.6612	0.0000	51.8925	0.0000	21.0710	1.5956	69.4453	5.2588	2430.5410	0.0000	4323.0574	0.0000	60.6689	2.6294	4323.0574	0.0000	2191.8631	1.3147	6356.6667	6.5902	1562.5541	1.6200	12.8852	0.0000	67.9945	0.0000	14.5355	0.0000	105.0158	0.0000	27.4208	0.0000	83.6211	0.0000
CP002027.1	gene	1004384	1004615	-	MMSYN1_0852		mRNA	conserved hypothetical protein	231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	2.5455	3.9610	4.5274	7.0453	0.0000	0.0000	4.5274	7.0453	2.2637	3.5226	165.5411	11.8961	40.6922	2.9242	39.1905	0.0000	206.8052	0.0000	8.9697	0.6840	64.8040	4.9416	48.1602	0.6840	146.8670	2.0858
CP002027.1	gene	1004604	1005324	-	MMSYN1_0853		mRNA	conserved hypothetical protein	720	2.6778	0.0000	8.8727	0.0000	3.0833	0.1500	10.1620	0.4944	33.4486	0.0292	59.4930	0.0519	9.5173	0.2472	59.4930	0.0519	34.5052	0.1495	588.9875	8.9778	144.7810	2.2069	23.2917	0.0000	122.9084	0.0000	27.4444	0.0000	198.2799	0.0000	50.7361	0.0000	154.7225	0.0000
CP002027.1	gene	1005323	1005833	-	MMSYN1_0854		mRNA	conserved hypothetical protein	510	0.4627	0.0000	1.5333	0.0000	2.1216	0.5725	6.9922	1.8870	8.9039	0.9235	15.8369	1.6426	4.2627	0.9435	15.8369	1.6426	10.0498	1.2931	573.7686	8.0000	141.0400	1.9665	9.4078	0.0000	49.6445	0.0000	32.3255	0.4588	233.5444	3.3149	41.7333	0.4588	127.2680	1.3992
CP002027.1	gene	1005832	1007533	-	MMSYN1_0855		mRNA	PTS system_ iibc component_ putative	1701	23.8701	1.0817	79.0921	3.5842	26.6414	0.5138	87.8038	1.6934	137.9459	2.3510	245.3561	4.1815	83.4479	2.6388	245.3561	4.1815	164.4020	3.4102	1055.8407	10.1411	259.5398	2.4928	8.4850	0.0000	44.7748	0.0000	16.3216	1.3886	117.9197	10.0323	24.8066	1.3886	75.6490	4.2346
CP002027.1	gene	1007609	1009322	-	MMSYN1_0856		mRNA	PTS system_ iibc component_ putative	1713	70.7052	4.4886	234.2774	14.8728	60.0701	3.9959	197.9770	13.1696	200.0934	3.6299	355.8941	6.4563	216.1272	14.0212	355.8941	6.4563	286.0107	10.2387	2892.1238	20.1442	710.9229	4.9517	13.8155	0.8424	72.9035	4.4452	39.2265	1.0636	283.4026	7.6845	53.0420	1.9060	161.7545	5.8125
CP002027.1	gene	1009629	1011018	+	MMSYN1_0858		mRNA	putative transcriptional regulator	1389	2.9820	0.3125	9.8807	1.0353	4.3434	0.1944	14.3149	0.6406	10.5810	0.8834	18.8198	1.5712	12.0978	0.8380	18.8198	1.5712	15.4588	1.2046	620.9345	102.0331	152.6340	25.0811	9.8301	8.7099	51.8727	45.9613	12.8258	2.7934	92.6633	20.1815	22.6559	11.5032	69.0903	35.0797
CP002027.1	gene	1011004	1011820	-	MMSYN1_0857		mRNA	SIS domain protein	816	0.0000	0.0000	0.0000	0.0000	0.0000	0.3799	0.0000	1.2521	0.0000	1.0392	0.0000	1.8484	0.0000	0.6260	0.0000	1.8484	0.0000	1.2372	118.2953	162.0355	29.0786	39.8305	22.4240	19.1042	118.3299	100.8113	15.0944	2.4596	109.0534	17.7698	37.5184	21.5637	114.4143	65.7597
CP002027.1	gene	1012007	1013969	+	MMSYN1_0859		mRNA	DNA topoisomerase domain protein	1962	103.5357	0.3364	343.0592	1.1146	118.7854	1.0979	391.4892	3.6183	281.8160	1.2819	501.2492	2.2800	367.2742	2.3665	501.2492	2.2800	434.2617	2.3232	7848.3119	83.1565	1929.2206	20.4410	137.1070	1.5270	723.5036	8.0579	128.8333	1.4302	930.7918	10.3327	265.9404	2.9572	810.9992	9.0181
CP002027.1	gene	1014115	1014841	-	MMSYN1_0860		mRNA	putative liporotein	726	226.3361	3.4986	749.9510	11.5925	187.1047	3.7066	616.6536	12.2161	245.5193	4.1019	436.6904	7.2959	683.3023	11.9043	436.6904	7.2959	559.9964	9.6001	375.2810	34.1956	92.2491	8.4057	203.9917	0.7190	1076.4492	3.7942	457.1612	0.2011	3302.8862	1.4529	661.1529	0.9201	2016.2207	2.8059
CP002027.1	gene	1015241	1016126	-	MMSYN1_0861		mRNA	conserved hypothetical protein	885	0.0000	0.0000	0.0000	0.0000	0.7548	0.0000	2.4877	0.0000	5.8972	0.2124	10.4890	0.3778	1.2438	0.0000	10.4890	0.3778	5.8664	0.1889	313.1763	8.6508	76.9829	2.1265	53.0802	0.5356	280.1004	2.8263	28.2576	0.0000	204.1550	0.0000	81.3379	0.5356	248.0441	1.6333
CP002027.1	gene	1016112	1016943	-	MMSYN1_0862		mRNA	conserved hypothetical protein	831	0.0000	0.0000	0.0000	0.0000	0.9085	0.0000	2.9943	0.0000	0.5824	0.0000	1.0359	0.0000	1.4972	0.0000	1.0359	0.0000	1.2666	0.0000	551.4741	7.0975	135.5598	1.7447	43.0662	0.0000	227.2570	0.0000	13.3815	0.0000	96.6781	0.0000	56.4477	0.0000	172.1401	0.0000
CP002027.1	gene	1016929	1018279	-	MMSYN1_0863		mRNA	putative liporotein	1350	2.0578	0.1437	6.8183	0.4762	2.4074	0.0000	7.9343	0.0000	11.0459	0.1644	19.6467	0.2925	7.3763	0.2381	19.6467	0.2925	13.5115	0.2653	456.4681	9.9837	112.2060	2.4541	37.0119	0.8267	195.3088	4.3623	16.9667	0.0615	122.5803	0.4442	53.9785	0.8881	164.6103	2.7085
CP002027.1	gene	1018256	1018961	-	MMSYN1_0864		mRNA	ABC transporter_ ATP-binding protein	705	0.0000	0.0000	0.0000	0.0000	1.4979	0.0000	4.9366	0.0000	9.9447	0.0000	17.6880	0.0000	2.4683	0.0000	17.6880	0.0000	10.0782	0.0000	390.3262	19.0582	95.9474	4.6848	51.0823	2.1986	269.5573	11.6018	18.8468	0.3433	136.1639	2.4800	69.9291	2.5418	213.2524	7.7515
CP002027.1	gene	1018962	1020834	-	MMSYN1_0865		mRNA	ABC transporter_ permease protein	1872	0.0000	0.1485	0.0000	0.4921	0.1154	0.0000	0.3803	0.0000	1.2601	0.0000	2.2414	0.0000	0.1901	0.2460	2.2414	0.0000	1.2157	0.1230	31.3750	3.8146	7.7124	0.9377	29.2415	0.3926	154.3050	2.0719	3.5331	0.1202	25.5260	0.8684	32.7746	0.5128	99.9478	1.5639
CP002027.1	gene	1020972	1021860	-	MMSYN1_0866		mRNA	putative liporotein	888	23.5462	0.3761	78.0188	1.2463	38.4831	0.0000	126.8314	0.0000	85.6408	0.5405	152.3241	0.9614	102.4251	0.6231	152.3241	0.9614	127.3746	0.7923	185.3739	2.2883	45.5674	0.5625	113.5890	0.5721	599.4005	3.0188	53.8209	1.4155	388.8442	10.2270	167.4099	1.9876	510.5254	6.0613
